HIT ID,HOTEL,ASSIGNMENT ID,TIME TAKEN,WORKER ANSWER
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3AUQQEL7U5TP8MD8E3DUG9N3MZKV01,347.0,"St. Mary's Hospital;1127 Bellevue Ave, Richmond Heights, MO 63117, USA{{NEWENTRY}}Clayton Medical Associates;6400 Clayton Rd #110, Richmond Heights, MO 63117, USA{{NEWENTRY}}SSM Health Rehabilitation Hospital - Richmond Heights;1027 Bellevue Ave, St. Louis, MO 63117, USA"
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3HFNH7HEMHEUEISC668NVEBBCO5GQ6,29.0,SSM Health St. Mary's Hospital; 6420 Clayton Rd
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3A7Y0R2P2OOOEHJP0QOIMZZK1J9XJO,88.0,SSM Health St. Mary's Hospital; 420 Clayton Rd
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3DY4FPOOA1OD8GX78GW905OQVPXVRD,25.0,None
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3DIP6YHAPCSQO0WPEH1Z9K5Z5278E9,46.0,SSM Rehab; 6420 Clayton Road Suite 600 {{NEWENTRY}}SSM Saint Mary's Health Center; 	6420 Clayton Road
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),33JKGHPFYCU93VB61HE14P033XONMO,255.0,"Barnes-Jewish West County Hospital;12634 Olive Blvd, St. Louis, MO 63141, USA{{NEWENTRY}}Ranken Jordan Pediatric Bridge Hospital;11365 Dorsett Rd, Maryland Heights, MO 63043, USA"
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3MRNMEIQW56GB128CBZJ879KPOCLDI,251.0,"Missouri Baptist Medical Center; 3015 N Ballas Rd,{{NEWENTRY}}Mercy Hospital St. Louis; 615 S New Ballas Rd{{NEWENTRY}}St. Luke's Des Peres Hospital; 2345 Dougherty Ferry Rd{{NEWENTRY}}Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130"
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3BV8HQ2ZZW10U9WP5X2FTNJHEQR6AU,106.0,Barnes-Jewish West County Hospital; 12634 Olive Blvd
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),34T446B1C0ET9D78NMIPQHZE1R90CA,6.0,None
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3FIJLY1B6U4306V2V9NGDOLP6CFFP9,62.0,Phoenix Home Care; 2088 Craigshire Rd
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3I2PTA7R3TUZG4OVWXT2T634J4NQKI,91.0,"Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,{{NEWENTRY}}{{NEWENTRY}}SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights."
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3K772S5NP8BJHBXIHLV5MXYY8KZHEX,31.0,None
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3OXV7EAXLEQ0AOX4WIN56F5B8IO36O,31.0,None
3JMNNNO3B147W1IXTYH2WF4BCQ82WK,( Doubletree St Louis at Westport),3JMSRU9HQIUOZCS2MAC91YP7G06EVI,20.0,Barnes-Jewish West County Hospital; 12634 Olive Blvd
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),31Q0U3WYDPFN4LXUSOEEO0QA57217X,190.0,Barnes-Jewish Hospital; 4353 Clayton Avenue {{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),308XBLVESI4YZ2Z13Z59ZTUJSVTRBB,52.0,"SLUCare Physician Group, 1438 S Grand Blvd"
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3EG49X351UCCQM4IG7UTDVUFFBB6X9,427.0,"VA St. Louis Health Care System; 915 N Grand Blvd, St. Louis, MO 63106{{NEWENTRY}}The Rehabilitation Institute of St. Louis - Central West End; 4455 Duncan Ave, St. Louis, MO 63110{{NEWENTRY}}Shriners Hospitals for Children  St. Louis; 4400 Clayton Ave, St. Louis, MO 63110{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway, St. Louis, MO 63118{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd, St. Louis, MO 63104{{NEWENTRY}}SSM Health Saint Louis University Hospital; 3635 Vista Ave, St. Louis, MO 63110"
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3VNXK88KKCI74G1LEZWN9KOWP2J9VU,10.0,None
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),379J5II41OGL37G886A3EPR5P14LE4,87.0,"SSM Health Saint Louis University Hospital {{NEWENTRY}}3635 Vista Ave, St. Louis,"
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3NG53N1RLVJULRLFNVHA3W43J8D8PW,295.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}Children's Miracle Network; 1465 S Grand Blvd{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd{{NEWENTRY}}SSM Health DePaul Hospital Foundation; 3800 Park Ave{{NEWENTRY}}Dept of Veterans Affairs - Outpatient Clinic; 2727 Washington Blvd{{NEWENTRY}}Hope Recovery Center VA Medical Center; 515 N Jefferson Ave{{NEWENTRY}}Va team 2 Clinic; 2727 Washington Ave{{NEWENTRY}}Care at St. Alexius; 3535 Jefferson Avenue #2"
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3ZR9AIQJUB9QE9UTU7C77JNQ9E604B,33.0,None
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3L6L49WXW0XP9GGURDIJOEJHQN954V,52.0,SSM Health Saint Louis University Hospital; 3660 Vista Ave{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd
375VSR8FVW9SUG4NJBGAWR615KRZRL,( Lehmann House),3LJ7UR74RHDTZ5M0VDE5IVJ3H8A4NL,19.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3SB5N7Y3O346QPNDP8E8G8KTZHUG0P,148.0,"Christian Hospital;11133 Dunn Rd, St. Louis, MO 63136{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110{{NEWENTRY}}Mercy Hospital St. Louis{{NEWENTRY}}St. Louis, MO; 615 S New Ballas Rd, St. Louis, MO 63141"
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3HL8HNGX451I8JFVEKRJRYLA178F9N,63.0,Catholic Health Association; 4455 Woodson Rd
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),32Q90QCQ1SLAJ1YQN6Y2ZPEQ01SKET,9.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3SNVL38CI4SVM3ECRFS791ENFPUKCF,48.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3WQ3B2KGE8GA6X0K55QUT2C6OZDB1H,135.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3G0WWMR1UVK0OA9YTALILYK8D0QQNN,33.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3ZDAD0O1T1DISKFUCK2MO5MTZL0TXP,146.0,None
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3XCC1ODXDLBL381QMH2ZUIPIEXHRQE,240.0,"10232 Natural Bridge Rd, St. Louis, MO 63134{{NEWENTRY}}Phone: (314) 427-5955"
322ZSN9Z5GKP7YTQ27VF2AUASALT4G,( Quality Inn Airport),3F6KKYWMNB16Z15TOOFYLZD9UL4NDI,121.0,VA Medical Center; Lambert International Blvd
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3PS7W85Z8Z2SROXW94W8820BSGFT98,118.0,Barnes Jewish West County Hospital; 12634 Olive Blvd
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3Z4XG4ZF48RZU0N69MRRX9Q6L6TX8E,86.0,"Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd, Maryland Heights, MO 63043, USA{{NEWENTRY}}Dr. Connie D Simmons: Ranken Jordan - A Pediatric Specialty Hospital; 11365 Dorsett Rd, Maryland Heights, MO 63043, USA"
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3GGAI1SQEVYQCREFCR5NOE6R4U9MC6,6.0,None
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3E1QT0TDFP9245YBA0RQUZ3RXU58I7,248.0,Phoenix Home Care 2088; Craigshire Rd
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),34FNN24DCM957NUEGK6Q43NOLNEY5D,26.0,None
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3JJVG1YBEBX9UF136SS6WSPN0EA5BJ,182.0,"SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights,{{NEWENTRY}}{{NEWENTRY}}Mercy Hospital St. Louis{{NEWENTRY}}615 S New Ballas Rd, St. Louis,{{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,"
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3NGMS9VZTLIR9T68H6RB1U7L47YFFE,63.0,Phoenix Home Care; 2088 Craigshire Rd]
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),3VFJCI1K4ZZUQJ7CJLXN04LG8A9RGK,39.0,None
3P458N04Q1HML1NN33DOYYIILSE2XD,( Extended Stay America - St. Louis - Westport - Central),39DD6S19JPB58WXCN71CM4234BDZE4,420.0,None
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3L4PIM1GQTGUCASCDRJT74SKD4PRY4,784.0,"Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA{{NEWENTRY}}VA St. Louis Health Care System;915 N Grand Blvd, St. Louis, MO 63106, USA{{NEWENTRY}}SLUCare Physician Group;Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104, USA{{NEWENTRY}}The Rehabilitation Institute of St. Louis;4455 Duncan Ave, St. Louis, MO 63110, USA{{NEWENTRY}}Kindred Hospital St. Louis;4930 Lindell Blvd, St. Louis, MO 63108, USA{{NEWENTRY}}SSM Health Saint Louis University Hospital;3635 Vista Ave, St. Louis, MO 63110, USA{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital;1465 S Grand Blvd, St. Louis, MO 63104, USA"
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3SB5N7Y3O346QPNDP8E8G8KTZIIG0F,153.0,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue {{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3JWH6J9I9SDDK479ASOSQ9P9RY4NBJ,167.0,"Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave, St. Louis, MO 63110, USA{{NEWENTRY}}Washington University Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA{{NEWENTRY}}Shriners Hospitals for Children  St. Louis; 4400 Clayton Ave, St. Louis, MO 63110, USA"
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3WS1NTTKEYC0CPRIEO8QYNKHY41F00,6.0,None
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3SLE99ER0ND71TLSDGZMLWWI1DXZBZ,619.0,"Shriners Hospitals for Children  St. Louis; 4400 Clayton Ave{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Avenue{{NEWENTRY}}Callaway Community Hospital; 10 Hospital Dr{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Washington University and Barnes-Jewish Heart & Vascular Center; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl Suite 14A{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl{{NEWENTRY}}Forest Park Pediatrics, P.C.; 4488 Forest Park Ave #230{{NEWENTRY}}Planned Parenthood - Central West End Health Center; 4251 Forest Park Ave {{NEWENTRY}}SSM Health DePaul Hospital Foundation; 3800 Park Ave{{NEWENTRY}}St. Louis University Hospital: Cardiology, Heart Surgeons and Heart Doctors; 3635 Vista Ave{{NEWENTRY}}SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd"
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3EICBYG644W0BJ8U9USV8MEA00RCJ5,64.0,"Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA"
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3I2PTA7R3TUZG4OVWXT2T634J42QKX,89.0,"St. Louis Children's Hospital{{NEWENTRY}}660 S Euclid Ave, St. Louis, {{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,"
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),30BUDKLTXDV71IDNGJUWX0V83C3E5A,118.0,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}SSM Health St. Mary's Hospital; 6420 Clayton Rd{{NEWENTRY}}Shriners Hospitals for Children; 4400 Clayton Ave{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd
36818Z1KV3DZA6BDWTZFX0CCQL5A3S,( Home2 Suites By Hilton St. Louis/Forest Park),3M1CVSFP605T4RF9K6GDZS08ETTQA5,114.0,920 S. Taylor Avenue St Louis Missouri 63110 USA TEL: +1-314-531-4446 FAX: +1-314-531-4447
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3PWWM24LHSYYTKK9LX6Y7JWA8XU28A,628.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104"
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),39PAAFCODM0QOVAZC5140KP8J9LVTF,8.0,None
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),38F5OAUN5NCY8WI8UDHZGN6HMXQH76,311.0,"SSM Health Cardinal Glennon Children's Hospital; 1465 S Grand Blvd{{NEWENTRY}}St. Louis University Hospital: Cardiology, Heart Surgeons and Heart Doctors; 3635 Vista Ave{{NEWENTRY}}SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}SSM Health DePaul Hospital Foundation; 3800 Park Ave{{NEWENTRY}}St.Alexius Outpatient Psychiatry; 3535 S Jefferson Ave"
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3IQ1VMJRYTKNCSYN345RDXAJ4ST9A4,53.0,None
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3X4JMASXCM9AZ8F29MMUFXTWJ6O0BI,79.0,"St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd"
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),38SKSKU7R1XXJCIU4P0UZ4PXHUPLIR,125.0,"Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,{{NEWENTRY}}{{NEWENTRY}}St. Louis Children's Hospital Emergency Room{{NEWENTRY}}1 Childrens Pl, St. Louis,"
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3OE22WJIGIODJ0T7QBX4ZTC2LWCUQC,229.0,"SLUCare Physician Group;Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104, USA{{NEWENTRY}}Saint Louis University Hospital;3655 Vista Ave, St. Louis, MO 63110, USA{{NEWENTRY}}Children's Miracle Network;1465 S Grand Blvd, St. Louis, MO 63104, USA{{NEWENTRY}}Cardinal Glennon Childrens Hospital;Unnamed Road, St. Louis, MO 63110, USA{{NEWENTRY}}St. Alexius Hospital;3933 S Broadway, St. Louis, MO 63118, USA"
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3F1567XTNW5FZ854S02D3XPO8BA9Q8,42.0,SLUCare Physician Group; 1438 S Grand Blvd
39KV3A5D187LBLYUF5OWVHIYHTY7SQ,( Napoleon's Retreat),3VNXK88KKCI74G1LEZWN9KOWP3Q9V3,117.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd, St. Louis, MO 63104"
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3KOPY89HM82CYJCBG1HUFJAGUMZJ3X,128.0,Select Medical; 637 Dunn Rd
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3TPWUS5F891MH38TGTBAXC8I2V0CWY,396.0,SSM Health DePaul Hospital; 12303 De Paul Dr
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3QIYRE09Y3HC76PH8VV3KXC05NT1NW,7.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3E47SOBEYQW4G8OORC7VWLZANLWICT,119.0,"Christian Hospital{{NEWENTRY}}11133 Dunn Rd, St. Louis,"
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3WQQ9FUS6AUSHXK54QZ98CZE24ZB8F,40.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3J88R45B2GYK0SMNV3T2JVLWAHMPXL,246.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3N1FSUEFL50KDTVN6J02MQ793474D2,46.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),33FOTY3KEMLTG2SQJ5MP4MIO6KNC1Z,94.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY82YJ,( Motel 6 St Louis - Airport),3R3YRB5GRF3LWKMQ1F0I9TXXHE0UAF,33.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),30H4UDGLT2I96GNJHWRT8E5Y3BIMPA,64.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3300DTYQT2HWU4WL0BIZVBQZZ63EQW,298.0,Mercy Hospital South; 10010 Kennerly Rd{{NEWENTRY}}St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}SSM Health Cardinal Glennon Pediatrics Specialty Services; 10296 Big Bend Rd #110
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3Q5ZZ9ZEVOFQSH3W3G8W5QZMS8Z58U,6.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3MX2NQ3YC9UG7I44BOKOLPGFJHAX5W,112.0,"Suburban Pediatrics, Inc; 4217 Bayless Ave{{NEWENTRY}}St Alexius Hospital; 1400 Lemay Ferry Rd"
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3LRLIPTPEQ97TOHE71WG36OZFM6AK0,31.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3DPNQGW4LLFLSKG8WWSOGKXHMH164R,11.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3VFJCI1K4ZZUQJ7CJLXN04LG8AXRG8,173.0,"Washington University and Barnes-Jewish Heart & Vascular Center;11124 S Towne Square, St. Louis, MO 63123, USA"
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3U5JL4WY5K9YBZ04XJ1EGXA1JMJ4X4,39.0,None
33W1NHWFYHL5AVHFN0L5W67JT5OZTY,( Lodge At Grants Trail),3907X2AHF05JZCJQ7E89T5R0X9GP27,27.0,None
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),3ITXP059PWJGI0XQ6GIVNRISM2VJSM,91.0,Barnes-Jewish West County Hospital; 12634 Olive Blvd
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),338JKRMM26ZGRYG61GTJQE87N43HA2,81.0,Clinical Research Center; 1040 N Mason Rd #112
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),352YTHGROVD1P90PSFJSDBM7VVRH4D,182.0,"SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights,{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis."
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),37TD41K0AH9TAMRKWO190N5XWJRSCO,6.0,None
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),3PZDLQMM0TL05NAM29M395STYP5C2I,81.0,None
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),3WJEQKOXA825NNVSZRQYYRS06HS1AC,167.0,None
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),32Z9ZLUT1LK5T2A7BZY1R9SCCN1HOZ,406.0,"Ranken Jordan Pediatric Bridge Hospital, 11365 Dorsett Rd, Maryland Heights, MO 63043, EUA"
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),33F859I566DLA8LY7UTFLPSD5OJBHQ,27.0,"2030 Craig Rd, St. Louis, MO 63146{{NEWENTRY}}Phone: (314) 576-3001"
3V0TR1NRVA2KS2UHW74Y754I4L1A4D,( Extended Stay America - St. Louis - Westport - Craig Road),3TMSXRD2X602U0YV0WMQGGPRY05W1S,19.0,None
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),37XITHEISW9H97R7HZ14AD01AH9CRL,8.0,None
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3CTOC39K37QUZ2DYIDKKS0MWZPO7JV,298.0,VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave{{NEWENTRY}}Washington University-Child and Adolescent Psychiatry Center; 4444 Forest Park Ave #2600{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl Suite 14A
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3MH9DQ757WCM6BZTNFSS5F80F8HUGT,49.0,"St. Louis Children's Hospital {{NEWENTRY}}660 S Euclid Ave, St. Louis,"
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3OS4RQUCR9F1WCUSC45FI4G0P8DBFX,70.0,None
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3W8CV64QJ2Z2MF619AFJUJXNHOE9HC,93.0,VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}SLUCare Physician Group; 1438 S Grand Blvd
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3KOPY89HM82CYJCBG1HUFJAGUOB3JX,20.0,None
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3FK0YFF9PZG51NEOH01J12DTGVAVV6,763.0,Barnes Jewish hospital;st louis
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3OS4RQUCR9F1WCUSC45FI4G0P97FBX,186.0,Veterans Affair Med Center; 915 North Grand {{NEWENTRY}}Rehab Institute of St Louis; 4455 Duncan Ave{{NEWENTRY}}Saint Louis University Hospital; 3635 Vista At Grand Blvd{{NEWENTRY}}SSM Cardinal Glennon Child Center; 1465 South Grand Blvd{{NEWENTRY}}Kindred Hospital-St Louis; 4930 Lindell Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes-Jewish Hosp Plaza {{NEWENTRY}}St Louis Children's Hospital; One Children's Place {{NEWENTRY}}Metro St Louis Psych Center; 5351 Delmar
35F6NGNVM8JMQLB945TM5MEKJCC7TF,( Grand Center Inn),3E47SOBEYQW4G8OORC7VWLZANM3IC2,295.0,VA St. Louis Health Care System; 915 N Grand Blvd{{NEWENTRY}}VA Medical Center Spinal Cord Injury Program; 915 N Grand Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave{{NEWENTRY}}Shriners Hospitals for Children; 4400 Clayton Ave{{NEWENTRY}}The Rehabilitation Institute of St. Louis; 4455 Duncan Ave{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Barnes Jewish Hospital Surgery Clinics; 4940 Forest Park Ave{{NEWENTRY}}St. Louis Children's Hospital; 660 S Euclid Ave
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),3V0Z7YWSIY0W4WGMTQH8ZXGIJU22VK,181.0,None
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),3KOPY89HM82CYJCBG1HUFJAGUN1J31,10.0,None
3P7QK0GJ3TLBQWN24L19VJYTTSC2ZA,( Americas Best Value Inn St. Louis),354GIDR5ZB69FLCSB6P5VGXDS2P00U,133.0,"St Lukes Hospital{{NEWENTRY}}232 S Woods Mill Rd, Chesterfield,{{NEWENTRY}}{{NEWENTRY}}SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights,"
