AssignmentId,WorkerId,WorkTimeInSeconds,Input.Restaurant,Input.Question,Answer.Q1AnswerPart1
3U8YCDAGXPGX3EHRS4JKAMOTHXGQ01,A1L3XF3X28IC0R,6,Great China,Does this restaurant have a drive-through?,-80
3V26SBZTBDE3JRO8JUFP7E3J47IZZU,A2XEAXWY9B2PZ,242,Great China,Does this restaurant have a drive-through?,-80
3VNXK88KKCI74G1LEZWN9KOU1TPV9C,A3G84Q92VRSJAR,76,Great China,Does this restaurant have a drive-through?,-100
3WS1NTTKEYC0CPRIEO8QYNKFAV90FJ,A3F2GS1KMWW6CP,8,Great China,Does this restaurant have a drive-through?,-80
3X87C8JFV6BX4N131624KSUCCP1QSQ,A3Q3B9T8H3I3AD,7,Great China,Does this restaurant have a drive-through?,-80
3XIQGXAUMC8VUMINZHZLJ9U9ME8X74,A2DE6UIJ87NCAU,26,Great China,Does this restaurant have a drive-through?,-80
3ZPBJO59KP1EP5JILQKLGFGBKZSDHK,A1SGGLWPW4CJBD,63,Great China,Does this restaurant have a drive-through?,-80
31HQ4X3T3SAMDQLQ91U836VI2JGLSY,A2W4C2DIF2ZLX6,72,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-60
32N49TQG3GIL9ZBQ65AN5FZE7BAAV9,A13XS8F6QHRT6H,60,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
32Z9ZLUT1LK5T2A7BZY1R9SAOD3OHW,A26AK8IVDJQ94M,9,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-60
34HJIJKLP5W67AV9X40WSCDEF1C4VQ,A1O9KRE3MRHPHP,224,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
37WLF8U1WPQ66M5BHOF4N1MBVUD6KT,A34JILAPTYRH81,43,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-60
3C2NJ6JBKAHJWR7DRZVHPGM39K92N6,A1L3XF3X28IC0R,22,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3CN4LGXD5XONB4QE2FNGZBH8XII4Y3,A38430CKSXSBLI,42,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3E1QT0TDFP9245YBA0RQUZ3P9LAI8C,AQXSUU4I4DAH8,15,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,80
3JPSL1DZ5SZ81U2H4EOWVY51L8AANU,A1SGGLWPW4CJBD,35,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3L6L49WXW0XP9GGURDIJOEJF2DB54L,A3M6098H4L6HQG,37,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3LO69W1SU3DJNLCZE10RESCFE8ELG6,A37SZ84T6GDN7T,43,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,0
3LQ8PUHQFLSVXGZ4D4LW7CWOC46HIW,ADVX8TFPFCW30,112,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3LQ8PUHQFLSVXGZ4D4LW7CWOC4WHIM,A5C761Y9MWNCA,50,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,60
3OE22WJIGIODJ0T7QBX4ZTC0XMHUQ5,A8SP23ECDU4F0,21,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3OVR4I9USPJE22ZSB56MMPE6Y9YQ4J,AZE084MMZVEYT,38,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3P59JYT76LKHR4CXOVHTYFSVY232TF,A1EFMDT1U0TBPV,131,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,80
3PMBY0YE273B57VLNI1IJS05GMEC9Z,A275NH66G89TSS,7,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3QY5DC2MXRKGSB3YCVMANU8MQKCUFF,A2GU2QUQZNSG9U,22,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3R0T90IZ1SCQKHIT1O7SB9MSKZ1CGI,A1ELBAVMWP8JSO,26,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,60
3RGU30DZTA8DK5KLMJM9BIJK65PJME,AXPRCC7MG94OA,125,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-60
3RJSC4XJ10U8ASYT8CVHCBT2L1X507,A25P3J7HNY4JC6,132,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3RJSC4XJ10U8ASYT8CVHCBT2L1Z509,A2Q0G312LESWK7,41,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3U8YCDAGXPGX3EHRS4JKAMOTHXK0QF,A3Q3B9T8H3I3AD,7,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3VHHR074H3H0US1YLYWX8FZMF5SL70,A24JT7MZ5BBB3O,45,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,60
3WAKVUDHUWG3DIOSUCOYZ2V5SWS7UN,A2T6FBH8WR2KYH,9,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,0
3WETL7AQWT84RKXQRZD0E9R9ODA35T,A3F7TD3W9043EO,22,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3WJEQKOXA825NNVSZRQYYRSYI731AB,AEWGY34WUIA32,20,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3XC1O3LBOSMNSQY5Y1ZYDBR442ULTN,A10TUKIRWBUPTQ,83,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-100
3Y5140Z9DXGNAXXSWHT1GLYFYVAIPW,AAAG7IZP1V712,61,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
3Y5140Z9DXGNAXXSWHT1GLYFYVCIPY,A30G5L7YI0SQTW,30,Angeline's Louisiana Kitchen,Does this restaurant have a romantic atmosphere?,-80
33F859I566DLA8LY7UTFLPSBHEEBH9,A17LSINELZPCMD,56,Urbann Turbann,Does this restaurant have a drive-through?,-60
33F859I566DLA8LY7UTFLPSBHEIBHD,A1L3XF3X28IC0R,8,Urbann Turbann,Does this restaurant have a drive-through?,-100
33SA9F9TRXU1E1S7CKH5N08JZZ9WEZ,ADVX8TFPFCW30,57,Urbann Turbann,Does this restaurant have a drive-through?,-100
33TIN5LC04AO8AWQJAJ7GJSOJAQ9YY,A3KGSPDYSCEDOU,113,Urbann Turbann,Does this restaurant have a drive-through?,-100
33UKMF9319KBB36A7A1PZ21LYFFTTX,A1ELBAVMWP8JSO,20,Urbann Turbann,Does this restaurant have a drive-through?,-80
39ASUFLU6X7G31XXMPDRPJMQ81EEX9,AEWGY34WUIA32,27,Urbann Turbann,Does this restaurant have a drive-through?,-100
39KFRKBFINVRFX0WLZ2PD9NDE99OYO,A380GOWGO4TCAW,26,Urbann Turbann,Does this restaurant have a drive-through?,-60
39RP059MEHT72MM9YR9SDU07Y0FBMK,A26W6CBOT1FYY9,50,Urbann Turbann,Does this restaurant have a drive-through?,-100
3DBQWDE4Y6YBVOQ09IXFNNPFTU95NJ,A3M6098H4L6HQG,10,Urbann Turbann,Does this restaurant have a drive-through?,-100
3H8DHMCCW9B5RVKQRBNIT7W3CG0KDZ,A2HPEX0788BPXI,156,Urbann Turbann,Does this restaurant have a drive-through?,-100
3KMS4QQVK2Q2PFYMIHI8H7ZOOTEKF8,A3Q3B9T8H3I3AD,37,Urbann Turbann,Does this restaurant have a drive-through?,-100
3KRVW3HTZNL6J83B9DVN3JA72O1SM2,A10TUKIRWBUPTQ,69,Urbann Turbann,Does this restaurant have a drive-through?,-100
3LKC68YZ3A3NQS5W6YK1SC2X31DWO1,A3KU0Q4EV49SNU,137,Urbann Turbann,Does this restaurant have a drive-through?,-100
3LRLIPTPEQ97TOHE71WG36OXRD2KAW,A34JILAPTYRH81,7,Urbann Turbann,Does this restaurant have a drive-through?,-100
3MTMREQS4VIYOOBVWFFJRHISEKCAWJ,A1T6KGWNEUR9XD,10,Urbann Turbann,Does this restaurant have a drive-through?,-80
3NC5L260MOMLF6J1G9A1OOGX8YKOFS,AW36CVMS3526O,10,Urbann Turbann,Does this restaurant have a drive-through?,80
3OE22WJIGIODJ0T7QBX4ZTC0XMFUQ3,A3F7TD3W9043EO,28,Urbann Turbann,Does this restaurant have a drive-through?,-100
3PIWWX1FJJ6NJXE0JM9HVQR32BPJJ5,A8SP23ECDU4F0,38,Urbann Turbann,Does this restaurant have a drive-through?,-100
3PJ71Z61R42RI4LN7LCY2WHECPL914,A3RO90I4O8I0O2,64,Urbann Turbann,Does this restaurant have a drive-through?,-80
3PMBY0YE273B57VLNI1IJS05GM89CQ,AMQK5FIDUG4QO,25,Urbann Turbann,Does this restaurant have a drive-through?,-100
3QAVNHZ3EM4IDUZWS18HI61CGDALA3,AYZG49LT57P3N,53,Urbann Turbann,Does this restaurant have a drive-through?,-80
3RXPCZQMQPB6XE8VLRI8UD31G2F1GM,A3G84Q92VRSJAR,28,Urbann Turbann,Does this restaurant have a drive-through?,-100
3S06PH7KSR43LUY4J1H0OS043AS1D5,A2GDWPK7UY0ZAL,25,Urbann Turbann,Does this restaurant have a drive-through?,60
3TXD01ZLD4H6UV69SEQRWQBV1U1U4P,AXPRCC7MG94OA,176,Urbann Turbann,Does this restaurant have a drive-through?,-100
3VNL7UK1XFJ1SYO9CQW0IYMK768TFQ,AM305FJ5GW6SG,29,Urbann Turbann,Does this restaurant have a drive-through?,-100
3VNXK88KKCI74G1LEZWN9KOU1TQ9VR,ALV5QUCR2JUB7,24,Urbann Turbann,Does this restaurant have a drive-through?,-80
3WMOAN2SRBXSTI5FF9FSRLJE6I5VNA,A1VYPAF3ODAXFU,31,Urbann Turbann,Does this restaurant have a drive-through?,-60
3Z3ZLGNNSIUTK6GOBR13CKM0K903Q9,A30G5L7YI0SQTW,40,Urbann Turbann,Does this restaurant have a drive-through?,0
3Z9WI9EOZZOM3BPSD768KSB148SHK4,A3LI0O659I8GFX,6,Urbann Turbann,Does this restaurant have a drive-through?,-100
3ZV9H2YQQD7Y43CAN009494M8AJW38,A11EA6M31BRK78,43,Urbann Turbann,Does this restaurant have a drive-through?,-100
3018Q3ZVOIQTGSU9XL5D4IABM5VRAV,AVIOR20K5ZXQD,59,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,-100
320DUZ38G7MDSVOZBGOEYDZNAJ9JG2,A2DE6UIJ87NCAU,29,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
33CID57104TIT90BJMT7VYN6A3BL30,A34JILAPTYRH81,27,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
33PPO7FECVFEL0U2R826GRHQKC2IDD,A38DC3BG1ZCVZ2,26,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,80
34PGFRQONOB9PHEZQLSWKGLB47XWJC,A2GDWPK7UY0ZAL,11,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,80
38F5OAUN5NCY8WI8UDHZGN6FYOU7HQ,A26AK8IVDJQ94M,13,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,80
39OWYR0EPKRX9KN3MWJZQFEZM8OYFI,A8DKQ2W8HSXYX,33,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3AAJC4I4FGSDJCJ418C3JKFTL96ZJA,A26W6CBOT1FYY9,36,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,-60
3BEFOD78W6TNHN10JCZ55GU1O8V4M4,A2QWM6MTB0F6IC,22,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,60
3EG49X351UCCQM4IG7UTDVUDR3JX60,AK0DGGS89D436,145,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,60
3FPRZHYEPY7LPEC5XQVDI7L811FV3V,A1O9KRE3MRHPHP,31,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3FTF2T8WLRIKJ51Q491JVM7882V9W4,AW7KP42K7HSF5,111,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3GD6L00D3SX6PO4HWUG37INYCONM1B,A2BZJAUH0XPO54,5,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3JNQLM5FT4MT8R4SFMF2COIE4PD2L8,A6XXSQLTOFBOM,53,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3KIBXJ1WD5UWVSBFHK1Y4182GU0OKT,A3F2GS1KMWW6CP,40,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3KIBXJ1WD5UWVSBFHK1Y4182GU7KOW,AQXSUU4I4DAH8,43,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,60
3KYQYYSHYV7OHM55P3FB0ODCWLAODN,A104H3ISRW8A1C,7,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3N4BPTXIO8SR8XVCD6D7370RYGRKU5,A3AE627X3R2JQI,60,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3ND9UOO81K2FK72ZT6490VY38W7LW8,APGHW28SUCWJW,85,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3NGMS9VZTLIR9T68H6RB1U7JGXYFF2,AIJVOVZVE7Z5U,11,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3NPI0JQDAO5DJBD3QTS5US0O9CRTPP,A1GFEN5EUWCFQD,58,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3OS46CRSLFZKMXZNGSTBPAXSBSJ6VE,A1MYDAL453CN5Q,40,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,0
3PJUZCGDJ6G9T45866LDH64MQVN89J,A2Z9HR2IBD75R9,78,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,-60
3Q5C1WP23M18HHJB4VZHQGCCQT351A,A11EA6M31BRK78,94,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,-100
3QY7M81QH7MPAMJG0YKWTFM7Q5R7KN,AEWGY34WUIA32,29,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3SB5N7Y3O346QPNDP8E8G8KRBA60GF,A1VYPAF3ODAXFU,36,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3TMFV4NEP8EK50IGZHV5VQCXOW3W8S,A1QUDNLO95AKS5,36,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,-60
3VW04L3ZLT6P91OEHU3JD87XO7PXX1,A343KX1KNL437T,42,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,100
3X31TUMD7XMMJ6MWWIFO7589CJ01LR,A1L3XF3X28IC0R,19,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,60
3XCC1ODXDLBL381QMH2ZUIPGQNKQR4,ARB9I8FFYFQUA,35,Angeline's Louisiana Kitchen,Does this restaurant have drinks for those under 21?,80
32AT8R96GL9PWG8KIFM9UTR1FA4SUU,A8SP23ECDU4F0,26,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
32Z9ZLUT1LK5T2A7BZY1R9SAOD5OHY,A1CZU16YGHV2M1,59,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
34HJIJKLP5W67AV9X40WSCDEF1H4VV,A1069M75YWK2LI,49,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
37XITHEISW9H97R7HZ14AD0ZM8JCRL,ADVX8TFPFCW30,105,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3A0EX8ZRN8O7W3BNHUX37PNE7AUBYB,A104H3ISRW8A1C,24,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3A1COHJ8NJV28ANR4I95UN2A98T8H7,ALJMDVY95Y5G4,140,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3A9AA95ATWMBY92DPXA7RCUAT9AP5Z,A2T1JYVKKQQHH9,84,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3BV8HQ2ZZW10U9WP5X2FTNJFQIGA6F,A3F7TD3W9043EO,39,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
3CFJTT4SXTQY4RTS0VZKGZ7UY1B7IL,A1VHJTJMAVV0WA,14,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3CPLWGV3MOZUWBSCC8AWZ3UHFQS9NE,A2PVVBWN8QFZM2,54,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3DI28L7YXAE8D0C4FWSKUAIP3MV1E0,AIQ7OT7IH2VUR,46,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3ERMJ6L4DYSK0AJJLAXC8SEBFAUM7F,A34JILAPTYRH81,10,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3FQ5JJ512LOED7B3G51LPC8XQKYNKG,A2QWM6MTB0F6IC,22,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3GFK2QRXX9H1IIZE1JO2J626M685W5,A1ELBAVMWP8JSO,64,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,0
3HMIGG0U4L6OU5DGEIDTGNXDZ49Y8Z,A88LHLWDGRJV5,5,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
3NGMS9VZTLIR9T68H6RB1U7JGX0FF4,A3Q3B9T8H3I3AD,15,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3P1L2B7AD1P7FYTX2KDZJ1LH5UCLO0,A38XFEVWJDEUTN,13,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-60
3PPTZCWALQKU5ZNHWYWCGLRFZ41QZV,A3V70AZ39FPZ5V,73,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3PZDLQMM0TL05NAM29M395SRAGZC22,A3KX6WH5A83YH1,202,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3QY7M81QH7MPAMJG0YKWTFM7Q5Z7KV,A2BC4OBPZASWDY,49,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3R2PKQ87NW8HPU0F4119ZH4KTQ0IM1,ASVEZ50XV0ZZR,48,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,100
3T3IWE1XG6NYJNEIQ67UUXQYE8DQTD,A2T6FBH8WR2KYH,23,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-60
3TE3O8573084BPZ5K6CYY0RDAH52R1,A2KYO4F0JAPTYB,159,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,60
3UOUJI6MTDEXSXUJCPSWT18TUP4UX2,A35LEE74GHDV9U,13,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,100
3VFJCI1K4ZZUQJ7CJLXN04LEK03RG2,ASX1CKKF6OXL1,60,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
3W2LOLRXLBFZS53V9CI2YWD7RHKKRY,AAAG7IZP1V712,49,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,0
3Y54SXRO1LLQBGLZ7FRZ4YNNHTKUTN,A1XLB2UVG3RFG,44,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3YWRV122CSZ7DWTB4HG4D2R03GUU8T,A2BZJAUH0XPO54,20,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
3ZDAD0O1T1DISKFUCK2MO5MRBB2TXF,A1T6KGWNEUR9XD,26,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-80
3ZSY5X72NXBIIWOA74AV5DUGBMVROQ,A2Q0G312LESWK7,164,La Note Restaurant Provencal,Would a typical meal at this restaurant cost more than $30?,-100
308XBLVESI4YZ2Z13Z59ZTUH4NCBR6,A8SP23ECDU4F0,50,Brazil Cafe,Does this restaurant have a parking lot?,80
32SCWG5HIH47HD2RUGKCJI8AP4DP67,ADVX8TFPFCW30,141,Brazil Cafe,Does this restaurant have a parking lot?,80
34HJIJKLP5W67AV9X40WSCDEF1EV4J,A3G84Q92VRSJAR,137,Brazil Cafe,Does this restaurant have a parking lot?,-60
34PGFRQONOB9PHEZQLSWKGLB471WJG,A6XXSQLTOFBOM,82,Brazil Cafe,Does this restaurant have a parking lot?,-100
36W0OB37HWEHS6OED89I77ZE8HZHZK,A1L3XF3X28IC0R,26,Brazil Cafe,Does this restaurant have a parking lot?,-100
3AMYWKA6YBMPWDQQFG7XUI3KFZP6OF,A2VGC2EYC98RHA,128,Brazil Cafe,Does this restaurant have a parking lot?,80
3CFJTT4SXTQY4RTS0VZKGZ7UY17I7S,AEWGY34WUIA32,15,Brazil Cafe,Does this restaurant have a parking lot?,-100
3E13VNJ1NNVKT5EQBFIBFPGHVF6I1U,AY1NK9XSCHOLP,54,Brazil Cafe,Does this restaurant have a parking lot?,-80
3E47SOBEYQW4G8OORC7VWLZ8ZCZICM,A1AIHLAEJ8FU4J,205,Brazil Cafe,Does this restaurant have a parking lot?,100
3EF8EXOTT1VGOGYWTX3BRQVH8U01JU,AJMKH3WN5HAN7,40,Brazil Cafe,Does this restaurant have a parking lot?,100
3EKVH9QMEY4AAFG025HETBA9VGH2DY,A2HPEX0788BPXI,38,Brazil Cafe,Does this restaurant have a parking lot?,-60
3EQHHY4HQSS5LW9EMEKKX3GISII5G6,A2Q0G312LESWK7,63,Brazil Cafe,Does this restaurant have a parking lot?,-80
3F6KKYWMNB16Z15TOOFYLZD76B3DNV,A2Z9HR2IBD75R9,15,Brazil Cafe,Does this restaurant have a parking lot?,0
3FTOP5WARFOGHRDEXEZBDLC732R0JN,A1XLB2UVG3RFG,20,Brazil Cafe,Does this restaurant have a parking lot?,-100
3HRMW88U16Q6IZJZ0BC3TD4O7WH0MM,ALJMDVY95Y5G4,238,Brazil Cafe,Does this restaurant have a parking lot?,60
3HUTX6F6VUN1EC7PSEVU45M8ZUO2OV,A2FY1GL04ZI859,84,Brazil Cafe,Does this restaurant have a parking lot?,100
3HWRJOOET5287KBYSF74QB5YTM7SEA,A38DC3BG1ZCVZ2,496,Brazil Cafe,Does this restaurant have a parking lot?,-80
3HWRJOOET5287KBYSF74QB5YTMFES4,A38430CKSXSBLI,59,Brazil Cafe,Does this restaurant have a parking lot?,-100
3IXQG4FA2TYSV23F9I5N88UNY1A9BL,A3TO6L479KH0B7,19,Brazil Cafe,Does this restaurant have a parking lot?,0
3JV9LGBJWTERT6FWRTGJ69G99DPOGW,A2XEAXWY9B2PZ,7,Brazil Cafe,Does this restaurant have a parking lot?,-80
3KRVW3HTZNL6J83B9DVN3JA72O5SM6,A25GWTC059MIL4,79,Brazil Cafe,Does this restaurant have a parking lot?,100
3LOZAJ85YDDO8LLHT5IQNID1BYRX2T,AHPOOKYE7V04D,70,Brazil Cafe,Does this restaurant have a parking lot?,0
3QEMNNSB2XZHWGD68HY9P2RH6WXD7J,A3F2GS1KMWW6CP,23,Brazil Cafe,Does this restaurant have a parking lot?,-100
3QUO65DNQUOAYOGRBY50AOH0IL4UO2,A3Q3B9T8H3I3AD,14,Brazil Cafe,Does this restaurant have a parking lot?,-80
3R8YZBNQ9HIBLPHBD34TP1YGPBJQ7Y,AIJVOVZVE7Z5U,33,Brazil Cafe,Does this restaurant have a parking lot?,-60
3RYC5T2D73T03W0BM4NAUDZ6LRYPRC,A10TUKIRWBUPTQ,187,Brazil Cafe,Does this restaurant have a parking lot?,-100
3STRJBFXOWRC8KGND1NXYBEPF2IKTC,AO63KMU3PGNJA,90,Brazil Cafe,Does this restaurant have a parking lot?,60
3TDXMTX3CBUF0RFNHLUSAL7Y3QNI6T,A2LPGJGZZ97ME4,72,Brazil Cafe,Does this restaurant have a parking lot?,100
3VAR3R6G1P1C0R9E8V4VEWZBLUDO8H,A1ELBAVMWP8JSO,17,Brazil Cafe,Does this restaurant have a parking lot?,-80
3WSELTNVR326W7711AA84XBTAQUTAC,AFOPSLYSR83LW,52,Brazil Cafe,Does this restaurant have a parking lot?,80
33F859I566DLA8LY7UTFLPSBHEBHBC,AAAG7IZP1V712,89,Ajanta,Does this restaurant have its own website?,100
33F859I566DLA8LY7UTFLPSBHEFHBG,A380GOWGO4TCAW,37,Ajanta,Does this restaurant have its own website?,100
34X6J5FLPTY45KIDECTQSR3PG6PJQ4,A26AK8IVDJQ94M,10,Ajanta,Does this restaurant have its own website?,100
354P56DE9K3NY5WO57TYK1DH7Z77S7,A30G5L7YI0SQTW,22,Ajanta,Does this restaurant have its own website?,100
36DSNE9QZ5Y1K85XZZ1M3M8P155OJZ,A1MYDAL453CN5Q,18,Ajanta,Does this restaurant have its own website?,100
37Q970SNZE89NJHMGRCPJRM44D71S4,A3Q3B9T8H3I3AD,16,Ajanta,Does this restaurant have its own website?,100
384PI804XS19GUW4K88P5M3UZL5S0W,A25GWTC059MIL4,23,Ajanta,Does this restaurant have its own website?,100
39O5D9O87TSPQ5656908SFXJGUX3C2,A1A68JLEYPWMUY,21,Ajanta,Does this restaurant have its own website?,100
39PAAFCODM0QOVAZC5140KP6V0UTVC,A8DKQ2W8HSXYX,10,Ajanta,Does this restaurant have its own website?,100
3AMYWKA6YBMPWDQQFG7XUI3KFZO6OE,A3RO90I4O8I0O2,46,Ajanta,Does this restaurant have its own website?,100
3CCZ6YKWR7JQ6MM688EA5MUVO5R59J,A1MRK1A6YIBUNN,25,Ajanta,Does this restaurant have its own website?,100
3F6KKYWMNB16Z15TOOFYLZD76B0ND2,A2B4GWF7MF7AOB,559,Ajanta,Does this restaurant have its own website?,80
3HL8HNGX451I8JFVEKRJRYL8DZYF95,A1ELBAVMWP8JSO,15,Ajanta,Does this restaurant have its own website?,100
3HQUKB7LNFEV1LOK7M3B70V9CRJHHV,A140ZWPCRK3F5Z,27,Ajanta,Does this restaurant have its own website?,100
3I33IC7ZWF2CC8DOIVQC3A23ADJA23,AAH8NE0TYF7J6,18,Ajanta,Does this restaurant have its own website?,100
3IHR8NYAM71T2QYDBSRXMKOWTD8P4N,A2P02YLEIVK3SJ,50,Ajanta,Does this restaurant have its own website?,100
3L4D84MILZSRSRJAVM6WJDBOPJUJH9,AM305FJ5GW6SG,22,Ajanta,Does this restaurant have its own website?,100
3N4BPTXIO8SR8XVCD6D7370RYGXKUB,A2BC4OBPZASWDY,21,Ajanta,Does this restaurant have its own website?,100
3PJUZCGDJ6G9T45866LDH64MQVQ98N,A1T6KGWNEUR9XD,32,Ajanta,Does this restaurant have its own website?,100
3PZDLQMM0TL05NAM29M395SRAGTC2W,A1QUDNLO95AKS5,13,Ajanta,Does this restaurant have its own website?,100
3QBD8R3Z21JBHQMCWSEIXKJ6J8C4OL,ADVX8TFPFCW30,39,Ajanta,Does this restaurant have its own website?,100
3R0T90IZ1SCQKHIT1O7SB9MSKZYCGF,A38DC3BG1ZCVZ2,50,Ajanta,Does this restaurant have its own website?,100
3RSDURM96AM536N7RLZT8XTZA73EYA,A34JILAPTYRH81,12,Ajanta,Does this restaurant have its own website?,100
3U5JL4WY5K9YBZ04XJ1EGXAZVCKX4M,A35LEE74GHDV9U,12,Ajanta,Does this restaurant have its own website?,100
3VELCLL3GKJ0JEC0A7CQCS3PFN8F1U,A2QWM6MTB0F6IC,24,Ajanta,Does this restaurant have its own website?,100
3VSOLARPKB9NS7Z2UPQHQPWBA9V39M,AEWGY34WUIA32,36,Ajanta,Does this restaurant have its own website?,100
